id,approximation,detail_level_1,detail_level_2,detail_level_3,detail_level_4
tt1563742,[ 2.86441738 -5.46185188],[4.91959839 0.47514127],[2.35204625 0.33979332 0.3519698  0.        ],"[ 3.60270806  1.77889811 -0.26305685 -0.0894992  -0.13581955  0.01626082
  0.        ]","[ 2.82071122 -0.76320582  3.09132505 -1.07856469  0.47072326 -0.79231175
  0.61796689 -0.03417055  0.07963418  0.16211043  0.07435056  0.07666895
  0.        ]"
tt15671028,[ 3.33831132 -6.10306269],[5.53404519 0.21636902],[2.43497675 1.18483264 0.21100071 0.        ],"[ 3.28409585  1.01825663 -0.12188811  0.19316056  0.04295541  0.00863321
  0.        ]","[ 3.23676826 -0.22260109  1.27882543 -0.92539221  0.49559741 -0.45236653
  0.2334616   0.11906293  0.03169588  0.09683539 -0.00464009  0.03419542
  0.        ]"
tt1571249,[-0.17736305 -0.48469922],[2.10266625 0.2007827 ],[-2.07187218 -1.37614442 -0.18725876  0.        ],"[ 0.35162634 -2.77509064 -4.74079173 -2.36586836 -1.23597243 -0.38353972
  0.        ]","[ 1.22225792 -1.35600641  1.61431334 -3.71736489  0.92123709 -2.13910712
 -0.01120373  0.57688041 -0.36357312  1.04537771 -0.43740247  0.5419172
  0.        ]"
tt15789038,[ 3.55192305 -7.50285837],[4.62297539 1.52785093],[3.18720895 0.75846843 0.68074202 0.        ],"[ 3.37672733  1.10517098 -0.03888949 -0.92059427 -0.14717383  0.16846277
  0.        ]","[ 2.5470948  -0.64182219  1.58311969 -0.80849256  0.80231486 -0.71560573
  0.18431211 -0.01563159  0.19871586  0.43826197  0.12563344  0.37882111
  0.        ]"
tt15791034,[ 3.09557911 -6.14876731],[4.90835666 0.82994858],[2.51756136 0.67712662 0.54564218 0.        ],"[ 3.19079856  0.24725746 -0.35128609 -0.79720342 -0.26089449  0.06156509
  0.        ]","[ 3.40870947 -0.93651384  2.12064073 -1.77686724  0.5447419  -0.75420302
  0.0636238   0.06790224  0.07868154  0.40174681  0.07366492  0.20510278
  0.        ]"
tt15837338,[ 2.38989329 -4.69924691],[4.74715727 0.57927566],[2.41632178 0.64642124 0.07477872 0.        ],"[ 4.30842965  1.10682097 -0.44844564 -0.41766808 -0.37559595 -0.13045593
  0.        ]","[ 3.94503279 -1.00157571  1.88038616 -1.3900882   0.45509729 -0.71815895
  0.14690555 -0.06443808 -0.02641403  0.26262847 -0.07041234  0.34802014
  0.        ]"
tt1587310,[ 2.72317742 -5.20826   ],[5.1146208  0.47192876],[3.36920579 0.56078624 0.27463957 0.        ],"[ 3.91465111  0.88046482 -0.28576081 -0.21208168 -0.10569446 -0.05653154
  0.        ]","[ 3.61455008 -0.7249155   1.7367058  -0.68113213  0.23804463 -0.40029059
  0.08232688  0.06770924  0.00918777  0.21891007 -0.00456823  0.15599922
  0.        ]"
tt1590193,[ 2.68280551 -4.83677091],[5.42946045 0.08657858],[3.68327764 0.68836496 0.07148506 0.        ],"[ 4.15889041e+00  8.10780820e-01 -8.82855709e-02  1.29335832e-03
  6.48063476e-02 -2.19771085e-02  0.00000000e+00]","[ 2.55530939 -0.75752131  1.66091166 -0.83040861  0.27407974 -0.31281054
  0.05167682  0.03249873  0.00875765  0.01825132 -0.00371809  0.03205197
  0.        ]"
tt1594972,[ 2.08813463 -3.76877288],[5.4287661  0.07268596],[3.66821019 0.22878181 0.01152486 0.        ],"[ 5.34065956  1.54989084  0.13869344 -0.07022662 -0.05347177 -0.05341745
  0.        ]","[ 0.39649044 -0.92302469  2.13625665 -0.30437635  0.24488658 -0.08293309
  0.01835194 -0.03180745  0.02104728  0.05663604 -0.01923608  0.07212683
  0.        ]"
tt1596345,[-0.22633216  0.08139364],[-1.50075212  0.07542919],[0.42495566 0.29934124 0.11028152 0.        ],"[ 0.34975342  6.15086473  1.11810253  0.32440534  0.06030145 -0.02581237
  0.        ]","[-1.01364765  0.0372955   1.62099123 -0.65245086  1.23387088 -0.30219815
  0.50105246 -0.11538511  0.12838046 -0.05021643  0.02335634 -0.01924161
  0.        ]"
tt1596363,[-1.5656849  -1.12260046],[0.3718934  0.66877429],[-4.13420715 -1.20788712  0.32486263  0.        ],"[-0.35148378 -1.88903561 -3.69594836 -3.47815913 -2.02623917 -1.30928233
  0.        ]","[ 0.17443707 -0.83301875 -0.08836873  0.26791226 -0.16444448 -0.39278978
 -0.75724199  1.46844677 -0.78946809  1.59895222 -1.07615189  1.12243317
  0.        ]"
tt1609486,[ 2.81350556 -5.08881052],[6.22498748 0.11188654],[4.18895085 0.57870282 0.09689465 0.        ],"[ 2.46982256  1.4489525   0.30568393 -0.11576128 -0.01413837 -0.02788514
  0.        ]","[ 2.61827511  0.21170109  0.9119179  -0.10805702  0.2755922  -0.15690737
  0.05602223 -0.06776847  0.08645493  0.0713068  -0.00606223  0.0385805
  0.        ]"
tt1615160,[ 2.7263695  -4.94651135],[5.22365681 0.1280986 ],[3.37366031 0.66977045 0.12295389 0.        ],"[ 3.98806487  0.73356573  0.0748119  -0.07967237  0.0366848   0.00434785
  0.        ]","[ 3.59810365e+00 -4.76568837e-01  1.51732153e+00 -8.85382177e-01
  3.49789563e-01 -3.61681789e-01  9.17005947e-02  3.49820195e-02
  5.49769960e-02  4.10474256e-02  2.41717715e-03  2.04626197e-02
  0.00000000e+00]"
tt1617661,[ 2.47238173 -4.53017566],[5.1164932  0.17335333],[2.81856838 0.49023747 0.13427559 0.        ],"[ 4.09576243  1.52007949 -0.13792603 -0.1636829  -0.02802914  0.00980385
  0.        ]","[ 3.97239784 -0.64384654  2.09430846 -0.69469396  0.26192435 -0.38380447
  0.07976967  0.04000783  0.01001402  0.08736328  0.0122341   0.0369283
  0.        ]"
tt1618442,[ 2.64529666 -4.73374578],[5.20082403 0.03985222],[3.19683658 0.8832382  0.00477703 0.        ],"[ 3.93592897  0.91713529 -0.10274216  0.04582761  0.0154173  -0.04006954
  0.        ]","[ 3.7488862  -0.7721991   1.73811059 -0.88435847  0.12164748 -0.42511912
  0.10902571  0.014154    0.03312981  0.02698257 -0.01379048  0.04452832
  0.        ]"
tt1619029,[-1.61696878 -2.39112937],[-1.49039688  2.15669305],[-2.48951128  1.17177894 -0.7756293   0.        ],"[-0.44752377 -0.56341011 -0.88975797 -0.56090337 -2.27579134 -0.72814383
  0.        ]","[ 0.46224093 -1.48392786  1.06986855 -1.3658491  -0.24445795 -0.05882475
  1.40639129 -0.97814602 -0.26673862  1.25702118 -0.76006528  1.64093774
  0.        ]"
tt1620680,[ 2.81168191 -5.19305764],[4.76269954 0.25008689],[3.56714127 0.5079248  0.147131   0.        ],"[ 3.76648621  0.84968908 -0.0950579  -0.06520556 -0.11365666 -0.02573236
  0.        ]","[ 3.65088557 -0.56342411  1.97235192 -0.90947654  0.21756827 -0.05616338
  0.11239901  0.11292826  0.0139684   0.11204103 -0.01014497  0.10447522
  0.        ]"
tt1620981,[ 2.94824849 -5.43391196],[4.40845122 0.24760454],[2.85368864 0.96667915 0.31673762 0.        ],"[ 4.40153818  0.50856511 -0.65069648 -0.48844451 -0.08006014 -0.04776877
  0.        ]","[ 2.64668592 -0.86891414  2.32296856 -1.76414994  0.57904115 -0.93406969
  0.30025374 -0.09332014  0.1970391   0.18821778  0.01382725  0.04183929
  0.        ]"
tt16227014,[-1.83367501 -0.57297712],[-1.14892995  1.78124676],[-2.28795418  0.97272214 -0.41237747  0.        ],"[ 0.07632876  1.80798514  1.77813617  0.81897773  0.75210993 -0.63753162
  0.        ]","[ 0.1235246  -0.70158694  1.21558761 -0.79154438  3.38423293 -2.6149062
  3.28796116 -1.54140015  1.17350677 -0.42220193 -0.31858583 -0.30265291
  0.        ]"
tt1628841,[ 2.62289671 -4.70755819],[5.63629461 0.05738233],[3.35604381 0.61670857 0.04273701 0.        ],"[ 3.95510155e+00  1.42471033e+00  7.55931876e-02  1.19151578e-01
  1.70037994e-02 -2.49439638e-03  0.00000000e+00]","[ 3.57235353e+00 -5.86606005e-02  1.08910717e+00 -4.17050901e-01
  2.25685494e-01 -1.80516055e-01  8.61507082e-02  2.72322915e-02
  1.37341413e-02  2.22139070e-02  1.10523369e-04  1.70933851e-02
  0.00000000e+00]"
tt1630029,[ 3.22578431 -0.94881304],[2.56563788 0.57899112],[ 2.94111126  0.00305139 -0.30083559  0.        ],"[ 3.18794215  2.62354319 -1.37117271 -1.62432004 -1.31750795 -0.32955546
  0.        ]","[ 2.92526472 -0.39065127  1.14205229 -0.13938604  0.92810661 -1.20712885
  0.17162865  0.06758178 -0.06746195  0.53645939 -0.27923288  0.70559465
  0.        ]"
tt1631867,[ 3.06295781 -5.76275101],[5.33695728 0.40820487],[2.82984987 0.74348325 0.25064545 0.        ],"[ 3.53913746e+00  8.31483050e-01  1.04977788e-03 -3.24541448e-01
 -3.48195878e-02 -1.26038508e-02  0.00000000e+00]","[ 3.2511212  -0.59208282  2.19792119 -1.02255555  0.2929239  -0.41955748
  0.12356346  0.06099235  0.04389875  0.19696027  0.01120001  0.13605777
  0.        ]"
tt1638355,[ 3.20179298 -5.99418869],[4.95551486 0.38843007],[3.2296757  0.54550697 0.32018445 0.        ],"[ 3.34583079  0.72969225 -0.56726148 -0.06437363 -0.05025533  0.05070204
  0.        ]","[ 3.17513442 -0.5564329   1.79415248 -1.09895134  0.35757773 -0.87746919
  0.72271645  0.12510881  0.06216829  0.22114783  0.02493813  0.06489338
  0.        ]"
tt16419074,[ 3.13770931 -5.94465539],[4.49047039 0.47122136],[3.38582127 0.8178557  0.34423421 0.        ],"[3.73433779 2.25988513 1.35034326 1.00621627 0.12506832 0.07366116
 0.        ]","[-2.46048026  1.10871801 -0.73058163  0.10797803  1.20983845 -0.11406574
  1.13885497 -0.10840995  0.31443395 -0.16727556  0.12433915 -0.02993892
  0.        ]"
tt16426418,[ 3.05150308 -5.76141319],[5.35921404 0.43266705],[3.50078488 0.8771466  0.31347148 0.        ],"[ 3.33640091  0.67051753 -0.07616993 -0.04072496  0.03876704  0.04352957
  0.        ]","[ 3.2843113  -0.43720805  1.46103343 -0.70662861  0.11800255 -0.32145796
  0.13703989 -0.0586303   0.16260134  0.13704288  0.03791618  0.07455152
  0.        ]"
tt16428256,[ 2.21772491 -4.03224278],[5.29909654 0.11522663],[4.23816594 0.32468904 0.07142872 0.        ],"[ 4.21528574e+00  9.66865368e-01  1.91482428e-01 -2.61058390e-02
 -1.19731411e-03 -2.55284933e-03  0.00000000e+00]","[ 3.7272779   0.15809494  1.12023437 -0.02373758  0.13305865 -0.09505076
  0.020615    0.00868548  0.02039398  0.01760842  0.0153206   0.01345656
  0.        ]"
tt1646971,[ 2.9614565  -5.67501256],[5.24077382 0.52740129],[3.42097121 0.74228403 0.34666535 0.        ],"[ 3.63472602  0.89828022 -0.09788409 -0.17302772  0.02824138  0.01781853
  0.        ]","[ 3.43272318 -0.60522673  1.46161533 -0.4785664   0.25798219 -0.20184426
  0.13056261  0.05073411  0.08915118  0.20093133  0.03821291  0.11241137
  0.        ]"
tt1648190,[ 2.50748094 -4.67276711],[5.33736285 0.27645843],[3.85697803 0.29267028 0.08563556 0.        ],"[ 4.05907093  0.94313302  0.0577672  -0.38947368 -0.03476312 -0.10578937
  0.        ]","[ 3.60166203 -0.24854323  1.36288101 -0.53732549  0.20016589 -0.17177228
  0.05690535 -0.13131322  0.10900341  0.18063058 -0.04187758  0.1827729
  0.        ]"
tt1655441,[ 3.00090669 -5.61272481],[4.34993718 0.35714517],[2.85815432 1.12531358 0.35653272 0.        ],"[ 3.57866328 -0.22198523 -0.0526256  -0.21323605  0.12647706  0.03512887
  0.        ]","[ 4.32202328 -0.90621336  1.40826984 -1.60746322  0.7417726  -0.56307501
  0.10476313 -0.09844929  0.19957308  0.12367383  0.03022697  0.0393664
  0.        ]"
tt1661199,[ 2.65506331 -4.99349345],[4.80120442 0.35148973],[3.25476376 0.41794673 0.12661927 0.        ],"[ 3.89607361  0.95690512 -0.2341232  -0.18742534 -0.20631862 -0.09935154
  0.        ]","[ 3.83196645 -0.82343222  2.23032401 -0.96493512  0.26405456 -0.13277839
  0.12041958  0.16137198 -0.00702649  0.20806019 -0.03251613  0.2048744
  0.        ]"
tt1661275,[-1.29851172 -1.17649464],[-0.20668799  0.56252509],[-2.26145949  0.23183056 -0.21413405  0.        ],"[-1.02335932 -2.34877877 -4.46619899 -3.84050313 -2.35917884 -1.18908703
  0.        ]","[ 0.38831191 -1.95779624  2.18473276 -3.89596219  0.67722604 -2.36901234
  0.18579199  1.23427721 -0.85695388  2.10184014 -0.88564488  1.16441265
  0.        ]"
tt1661382,[ 2.82119652 -5.03149497],[6.52367688 0.02061578],[ 3.91998659  0.85786003 -0.01055168  0.        ],"[ 2.04819559  2.55047324  0.86896566  0.04445445  0.00534701 -0.06048353
  0.        ]","[ 0.5169528  -0.27268037  0.07062998  0.13379878  0.75820276  0.09594339
  0.04886922 -0.02311137  0.03373753 -0.02313633  0.00239125 -0.05317186
  0.        ]"
tt1663202,[-1.43135638 -0.76623646],[1.06286102 0.719436  ],[-3.7523219  -0.47578316  0.1353203   0.        ],"[-0.39256702 -2.47915922 -4.67071584 -3.22363872 -1.15879067 -0.65986446
  0.        ]","[ 0.01321986 -0.58909769  0.02425955 -2.57589555  0.95245953 -2.00567632
  0.67555028  0.29304796 -0.24186311  1.39394294 -0.64501818  0.80376012
  0.        ]"
tt1666801,[ 2.81934821 -5.19106077],[4.37028373 0.22999652],[2.00593031 0.93146325 0.20150417 0.        ],"[ 3.17388808  0.07387225 -0.61856012 -0.24441692 -0.01326356  0.03617671
  0.        ]","[ 4.28847788e+00 -1.67314624e+00  2.36592560e+00 -1.91271214e+00
  3.77633354e-01 -6.85907793e-01  9.44090869e-02  1.98025166e-01
  2.48611980e-02  1.37320913e-01 -1.94213492e-04  2.40312066e-02
  0.00000000e+00]"
tt1674771,[ 2.59605126 -4.65425756],[5.42248264 0.05021397],[4.39127158 0.6637363  0.06259069 0.        ],"[ 4.3549274   1.37748326  0.57645006  0.26036462  0.05068337 -0.01999408
  0.        ]","[-0.1424907   1.03820575 -0.12083907  0.03791415  0.3906448   0.10192259
  0.24683912 -0.03012148  0.03883659  0.00519043  0.00698839 -0.02392571
  0.        ]"
tt1677720,[ 2.84048492 -5.19082002],[5.34550014 0.18137451],[3.43088396 0.77755183 0.11776075 0.        ],"[ 4.42879853  2.11509372  0.42155871  0.23149167 -0.01930135 -0.04939634
  0.        ]","[ 0.66603307  0.40635055  1.9541849  -0.29991624  1.0232076  -0.55201394
  0.39942041 -0.18607065  0.07661238 -0.04598206  0.01004591  0.01629503
  0.        ]"
tt1679335,[ 2.72876558 -5.05538908],[4.62013746 0.26260749],[2.83451244 1.34168126 0.14116215 0.        ],"[ 2.79128072e+00  8.75833627e-01  9.39339183e-04 -4.53495175e-01
 -2.47879286e-01 -1.12681395e-01  0.00000000e+00]","[ 2.99245066e+00 -1.89113409e+00  2.85669869e+00 -1.58556124e+00
  3.02526885e-01 -3.55941707e-01  1.12095966e-01 -1.74152089e-02
  8.36168453e-04  2.23808758e-01 -5.46422856e-03  6.55550039e-02
  0.00000000e+00]"
tt1684562,[ 2.68975807 -5.15221106],[4.5360641  0.47625291],[2.98411505 0.27776847 0.31630791 0.        ],"[ 4.10506274  0.81928842 -0.40674264 -0.21625435 -0.14459563 -0.0644936
  0.        ]","[ 4.06279155 -0.56826222  2.13439062 -1.23425074  0.38737474 -0.7136232
  0.60461127  0.06800378  0.05132162  0.31701674  0.04882505  0.20012312
  0.        ]"
tt1686821,[ 2.03294711 -3.61463742],[5.37090134e+00 6.54707745e-04],[ 3.61862833  0.15859208 -0.0084486   0.        ],"[ 3.80216032e+00  1.68159777e+00  7.80662879e-02  4.29586930e-03
  2.36758351e-03 -1.52004719e-02  0.00000000e+00]","[ 4.26006375e+00 -1.32167894e+00  1.57228464e+00  5.74960518e-02
  7.41011539e-02  9.43008492e-03  1.90628971e-03  1.43325956e-03
  2.69539991e-03  3.61748172e-03 -4.75972964e-03  1.23619999e-02
  0.00000000e+00]"
tt1691916,[ 2.48445279 -4.46857112],[5.83105367 0.0665565 ],[2.45052067 0.61096742 0.03196316 0.        ],"[ 3.04747486  1.58494594  0.33617779  0.0774587  -0.05846552  0.0162602
  0.        ]","[ 4.06845599e+00 -1.39199991e+00  1.81394472e+00 -2.91945212e-01
  1.13881638e-01  2.47846614e-02  2.42099694e-02  1.44333448e-02
 -3.67116631e-03  3.73112298e-02  3.27317071e-03  1.11944840e-02
  0.00000000e+00]"
tt1695843,[ 2.6357865 -4.9817457],[5.1761885  0.38044675],[3.63503613 0.61196947 0.29199733 0.        ],"[ 4.14249694  0.68021692  0.09064218 -0.27722475 -0.33001697 -0.08096108
  0.        ]","[ 3.69408886e+00 -1.11040226e-01  1.19821567e+00 -7.10334198e-01
  2.79945753e-01 -3.79776249e-01  1.07231199e-01 -1.56451812e-01
  1.32552905e-02 -4.16279938e-02 -2.75271949e-03  1.43589602e-01
  0.00000000e+00]"
tt1698641,[ 2.82790625 -5.25494839],[4.13466408 0.2925765 ],[2.85970232 0.51186406 0.5006047  0.        ],"[ 4.17606082  0.48491385 -1.21684706 -0.53860826 -0.0355283  -0.04853406
  0.        ]","[ 2.34581236 -1.53423217  2.54187614 -1.67209619  0.50234838 -1.86873461
  0.40989766  0.10542033  0.39605697  0.32163742 -0.00678721  0.0169344
  0.        ]"
tt1700841,[ 2.80623099 -5.16891917],[5.46839007 0.23151097],[4.02668295 0.54809326 0.15543018 0.        ],"[ 3.68773495e+00  9.58160579e-01 -2.35078573e-01  1.53449554e-02
 -6.16761035e-02 -3.07895323e-03  0.00000000e+00]","[ 2.92960585e+00 -2.06982993e-01  1.47993671e+00 -6.40346926e-01
  2.50211844e-01 -4.51766021e-01  3.42354564e-01  9.52746991e-02
  2.25179232e-02  1.32834183e-01  7.63785955e-04  6.91683517e-02
  0.00000000e+00]"
tt17009710,[-1.06768992 -0.48032861],[0.5343659  0.07776654],[-2.90885335 -0.11884097 -0.69361296  0.        ],"[-0.31359522 -2.16501009 -4.03859284 -3.25416681 -1.91484755 -0.2930494
  0.        ]","[ 0.54736556 -1.04140131  0.70811686 -2.18264691  0.73058434 -1.75187973
  0.19265037  0.85041668 -0.31619086  0.44185527 -0.15965838  0.45994179
  0.        ]"
tt17024450,[ 2.43623278 -4.56015545],[4.9518208  0.29452494],[4.32015293 0.46162385 0.17479427 0.        ],"[ 5.39784815  0.50197051 -0.22660194 -0.20313522 -0.16101398 -0.04080871
  0.        ]","[ 1.70827096 -0.2282364   1.23712994 -0.78357562  0.22029791 -0.42311167
  0.11352856  0.06748309  0.01710755  0.16304384 -0.00643184  0.09859288
  0.        ]"
tt1706620,[-0.78060411 -0.09335854],[-0.68984296  0.16886266],[ 1.67493172  0.5052984  -0.01510149  0.        ],"[-2.38462437 -2.07762061 -1.63277871 -1.37537854 -0.40339306 -0.07291291
  0.        ]","[ 0.34716835 -2.03818268  3.68165283 -3.58295954  0.58569437 -1.00194708
 -0.01507367 -0.11491821 -0.0916556   0.3033347  -0.09824143  0.20136904
  0.        ]"
tt1727824,[ 2.86677274 -5.53201283],[4.75258301 0.55996452],[2.80346869 1.19143499 0.2063939  0.        ],"[ 3.4770238   1.49722307 -0.57314303 -0.5987353  -0.36270406 -0.17415085
  0.        ]","[ 3.52097967 -0.87668446  2.35018354 -1.19063515  0.15093554 -0.34533381
  0.13586078  0.10331466 -0.00354605  0.4196963  -0.03175146  0.3027572
  0.        ]"
tt17279496,[ 2.62171672 -4.84311776],[5.09106352 0.23437034],[3.35034797 0.6221225  0.23188586 0.        ],"[ 3.84900176  0.58122922 -0.10713462 -0.19006403 -0.0481199   0.00623796
  0.        ]","[ 4.01680898 -0.46951194  1.69583394 -1.00796166  0.35329364 -0.41805229
  0.09435247 -0.01616813  0.02436252  0.11405417  0.02270998  0.02413938
  0.        ]"
tt1730768,[ 2.74676968 -0.5838292 ],[2.91326395 0.35641541],[ 2.97192705 -0.09855904 -0.23967276  0.        ],"[ 2.23831362 -0.74307385 -1.72178362 -1.60726386 -0.99961261 -0.226484
  0.        ]","[ 3.08677644e+00 -1.36855603e+00  2.65380960e+00 -2.77104919e+00
  5.05168202e-01 -1.03135686e+00 -2.87350561e-03  4.46047960e-01
 -2.17147695e-01  5.65012922e-01 -1.77003994e-01  4.80642181e-01
  0.00000000e+00]"
tt17351924,[-1.01558838  0.09295734],[-0.6023346  -0.16198477],[ 1.02623364 -0.30841511 -0.59481259  0.        ],"[-3.15460188 -2.24208744 -1.60193176 -0.89863382 -0.20335567  0.53767865
  0.        ]","[ 5.04287899e-01  2.59265489e-02  1.40279760e+00 -2.43636228e+00
  4.39980649e-01 -1.04900027e+00  1.09710303e-01  2.40837836e-03
  2.36918356e-01 -2.99168508e-01  1.60252203e-01 -2.85585656e-02
  0.00000000e+00]"
tt1741273,[ 2.91108201 -5.21834783],[5.558687   0.05540261],[3.52600615 0.9907344  0.02468132 0.        ],"[ 2.27059396  0.89208905 -0.2631311   0.32821237  0.03996339 -0.00444075
  0.        ]","[ 3.34742623 -1.39871016  1.93194184 -0.90515121  0.19581941 -0.45455674
  0.14232657  0.01807371  0.03164103  0.00852103 -0.00771329  0.02396566
  0.        ]"
tt1742044,[ 3.26385351 -6.01835481],[5.63897627 0.27764816],[2.81616935 0.97502315 0.21231864 0.        ],"[ 2.96456358  0.47161259  0.05399868  0.05640133  0.05630031 -0.00297082
  0.        ]","[ 3.23591396 -0.44583461  1.74058535 -0.9021536   0.36211258 -0.33757929
  0.0834744   0.04658113  0.02203228  0.0885358   0.00935578  0.07464054
  0.        ]"
tt1745960,[ 3.1700781  -6.53220223],[5.30076592 1.15265293],[2.88079023 0.64218573 0.62432144 0.        ],"[ 3.70178565  1.34056889 -0.57899713 -0.46369961 -0.64607058 -0.02956347
  0.        ]","[ 1.42781314 -0.9861616   2.23797082 -0.91423113  0.56891549 -1.06793256
  0.42296088 -0.01022663  0.02077222  0.2146257   0.06204312  0.39981937
  0.        ]"
tt17527468,[-0.91531639 -0.15920082],[-1.02337328  0.16502362],[ 1.44868278  0.15099505 -0.12772156  0.        ],"[-1.82382367 -0.66913391 -1.30203255 -1.0619441  -0.45754714 -0.01048217
  0.        ]","[ 0.53363573 -3.17476096  2.9638204  -3.64429923  0.76891732 -0.89236742
  0.10032176  0.21602973 -0.0882842   0.22112473 -0.07335802  0.1719337
  0.        ]"
tt1753383,[ 2.86019304 -5.33454291],[3.64357261 0.32111393],[2.41363038 0.41988517 0.21472761 0.        ],"[ 3.74576507  0.43241941 -0.66407163 -0.25047255 -0.29085124 -0.20857064
  0.        ]","[ 3.6013509  -1.2681833   2.30546811 -1.7970917   0.41646113 -1.23260801
  0.83504043  0.02622596  0.03020283  0.32038147 -0.03600865  0.20246626
  0.        ]"
